"URI","Label","Definition","Notation","StartDate","EndDate","hasProtectionTarget","hasProtectionTarget","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","recommendedUnit","recommendedUnit","skos:altLabel","skos:altLabel@bg","skos:scopeNote","skos:scopeNote"
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001","Particulate matter < 2.5 µm (aerosol)","PM2.5 - recommended unit: µg/m3","PM2.5","2013-09-20","","http://dd.eionet.europa.eu/vocabulary/aq/protectiontarget/H",,"http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/BAM1020","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/BAM1020heated","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/BAM1020unheated","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/enviroMP2.5M","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GRIMM-EDM107","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GRIMM-EDM180","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GRIMM-EDM365","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/horibaAPDA371","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/mcvCAV-Amb","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/mcvCAV-AMSb","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/opsisAR500","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/opsisSM200","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/SWAM5aDual","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/TEOM1400","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/TEOM1400A","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/TEOM1400AB","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/TEOM1400AB-FDMS","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/TEOM1405","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/TEOM1405D","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/TEOM1405DF-FDMS","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/TEOM1405F-FDMS","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo5030SHARP",,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,,"PM2.5","2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6002","Particulate matter < 1 µm (aerosol)","PM1 - recommended unit: µg/m3","PM1","2013-09-20","",,,"http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo5030SHARP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"PM1",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6005","1-Butene (air)","H2C=CH-CH2-CH3 - recommended unit: µg/m3","H2C=CH-CH2-CH3","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"H2C=CH-CH2-CH3",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6006","trans-2-Butene (air)","trans-H3C-CH=CH-CH3 - recommended unit: µg/m3","trans-H3C-CH=CH-CH3","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"trans-H3C-CH=CH-CH3",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6007","cis-2-Butene (air)","cis-H3C-CH=CH-CH3 - recommended unit: µg/m3","cis-H3C-CH=CH-CH3","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"cis-H3C-CH=CH-CH3",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6008","1-Pentene (air)","H2C=CH-CH2-CH2-CH3 - recommended unit: µg/m3","H2C=CH-CH2-CH2-CH3","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"H2C=CH-CH2-CH2-CH3",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6009","2-Pentenes (air)","H3C-HC=CH-CH2-CH3 - recommended unit: µg/m3","H3C-HC=CH-CH2-CH3","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"H3C-HC=CH-CH2-CH3",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/601","N3methylphenanthrene (air+aerosol)","3-methylphenantrene - recommended unit: ng/m3","3-methylphenantrene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"3-methylphenantrene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6011","1,2,4-Trimethylbenzene (air)","1,2,4-C6H3(CH3)3 - recommended unit: µg/m3","1,2,4-C6H3(CH3)3","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"1,2,4-C6H3(CH3)3",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6012","1,2,3-Trimethylbenzene (air)","1,2,3-C6H3(CH3)3 - recommended unit: µg/m3","1,2,3-C6H3(CH3)3","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"1,2,3-C6H3(CH3)3",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6013","1,3,5-Trimethylbenzene (air)","1,3,5-C6H3(CH3)3 - recommended unit: µg/m3","1,3,5-C6H3(CH3)3","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"1,3,5-C6H3(CH3)3",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6015","Benzo(a)pyrene (air+aerosol)","BaP - recommended unit: ng/m3","BaP","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"BaP",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/602","N9methylphenanthrene (air+aerosol)","9-methylphenantrene - recommended unit: ng/m3","9-methylphenantrene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"9-methylphenantrene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/604","aluminium (aerosol)","Al - recommended unit: ng/m3","Al","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Al",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/605","aluminium (precip)","Al - recommended unit: µg/l","Al","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.l-1",,"Al",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/606","anthracene (air+aerosol)","Anthracene - recommended unit: ng/m3","Anthracene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Anthracene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/607","anthracene (precip)","Anthracene - recommended unit: ng/l","Anthracene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"Anthracene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/608","anthracene (precip+dry_dep)","Anthracene - recommended unit: µg/m2/day","Anthracene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-2.day-1",,"Anthracene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/609","Benzo(a)anthracene (air+aerosol)","Benzo(a)anthracene - recommended unit: ng/m3","Benzo(a)anthracene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Benzo(a)anthracene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/610","Benzo(a)anthracene (precip)","Benzo(a)anthracene - recommended unit: ng/l","Benzo(a)anthracene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"Benzo(a)anthracene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/611","Benzo(a)anthracene (precip+dry_dep)","Benzo(a)anthracene - recommended unit: µg/m2/day","Benzo(a)anthracene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-2.day-1",,"Benzo(a)anthracene",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/613","Benzo(a)fluorene (air+aerosol)","Benzo(a)fluorene - recommended unit: ng/m3","Benzo(a)fluorene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Benzo(a)fluorene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/616","Benzo(b)fluoranthene (air+aerosol)","Benzo(b)fluoranthene - recommended unit: ng/m3","Benzo(b)fluoranthene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Benzo(b)fluoranthene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/617","Benzo(b)fluoranthene (precip)","Benzo(b)fluoranthene - recommended unit: ng/l","Benzo(b)fluoranthene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"Benzo(b)fluoranthene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/618","Benzo(b)fluoranthene (precip+dry_dep)","Benzo(b)fluoranthene - recommended unit: µg/m2/day","Benzo(b)fluoranthene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-2.day-1",,"Benzo(b)fluoranthene",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/619","Benzo(b)fluorene (air+aerosol)","Benzo(b)fluorene - recommended unit: ng/m3","Benzo(b)fluorene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Benzo(b)fluorene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/62","Fluoride (except HF) (air)","Fluor (except HF) - recommended unit: µg/m3","Fluor (except HF)","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"Fluor (except HF)",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/620","Benzo(ghi)fluoranthene (air+aerosol)","Benzo(ghi)fluoranthene - recommended unit: ng/m3","Benzo(ghi)fluoranthene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Benzo(ghi)fluoranthene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/621","Benzo(ghi)fluoranthene (precip)","Benzo(ghi)fluoranthene - recommended unit: ng/l","Benzo(ghi)fluoranthene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"Benzo(ghi)fluoranthene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/622","Benzo(ghi)perylene (air+aerosol)","Benzo(ghi)perylene - recommended unit: ng/m3","Benzo(ghi)perylene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Benzo(ghi)perylene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/623","Benzo(ghi)perylene (precip)","Benzo(ghi)perylene - recommended unit: ng/l","Benzo(ghi)perylene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"Benzo(ghi)perylene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/624","Benzo(ghi)perylene (precip+dry_dep)","Benzo(ghi)perylene - recommended unit: µg/m2/day","Benzo(ghi)perylene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-2.day-1",,"Benzo(ghi)perylene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/625","Benzo(k)fluoranthene (air+aerosol)","Benzo(k)fluoranthene - recommended unit: ng/m3","Benzo(k)fluoranthene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Benzo(k)fluoranthene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/626","Benzo(k)fluoranthene (precip)","Benzo(k)fluoranthene - recommended unit: ng/l","Benzo(k)fluoranthene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"Benzo(k)fluoranthene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/627","Benzo(k)fluoranthene (precip+dry_dep)","Benzo(k)fluoranthene - recommended unit: µg/m2/day","Benzo(k)fluoranthene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-2.day-1",,"Benzo(k)fluoranthene",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/629","calcium (aerosol)","Ca++ - recommended unit: µg/m3","Ca++","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"Ca++",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/63","Zinc (aerosol)","Zn - recommended unit: ng/m3","Zn","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Zn",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/630","calcium (precip)","Ca++ - recommended unit: mg/l","Ca++","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/mg.l-1",,"Ca++",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/631","chloride (aerosol)","Cl- - recommended unit: µg/m3","Cl-","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"Cl-",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/632","chloride (precip)","Cl- - recommended unit: mg/l","Cl-","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/mg.l-1",,"Cl-",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/633","Dibenz(ac+ah)anthracenes (air+aerosol)","Dibenz(ac+ah)anthracenes - recommended unit: ng/m3","Dibenz(ac+ah)anthracenes","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Dibenz(ac+ah)anthracenes",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/634","Dibenz(ac+ah)anthracenes (precip)","Dibenz(ac+ah)anthracenes - recommended unit: ng/l","Dibenz(ac+ah)anthracenes","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"Dibenz(ac+ah)anthracenes",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/635","Dibenz(ah)anthracene (precip)","Dibenz(ah)anthracene - recommended unit: ng/l","Dibenz(ah)anthracene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"Dibenz(ah)anthracene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/636","Dibenzo(ae)pyrene (air+aerosol)","Dibenzo(ae)pyrene - recommended unit: ng/m3","Dibenzo(ae)pyrene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Dibenzo(ae)pyrene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/637","Dibenzo(ah)pyrene (air+aerosol)","Dibenzo(ah)pyrene - recommended unit: ng/m3","Dibenzo(ah)pyrene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Dibenzo(ah)pyrene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/638","Dibenzo(ai)pyrene (air+aerosol)","Dibenzo(ai)pyrene - recommended unit: ng/m3","Dibenzo(ai)pyrene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Dibenzo(ai)pyrene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6380","Benzo(b,j,k)fluoranthene in PM10 (air+aerosol)","Benzo(b,j,k)fluorantheneInPM1 - recommended unit: ng/m3","Benzo(b,j,k)fluorantheneInPM1","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Benzo(b,j,k)fluorantheneInPM1",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/639","Dibenzo(ai)pyrene (precip)","Dibenzo(ai)pyrene - recommended unit: ng/l","Dibenzo(ai)pyrene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"Dibenzo(ai)pyrene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/64","Cobalt (aerosol)","Co - recommended unit: ng/m3","Co","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Co",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/640","dieldrin (air+aerosol)","Dieldrin - recommended unit: pg/m3","Dieldrin","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"Dieldrin",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/641","dieldrin (precip)","Dieldrin - recommended unit: ng/l","Dieldrin","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"Dieldrin",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/643","fluoranthene (air+aerosol)","Fluoranthene - recommended unit: ng/m3","Fluoranthene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Fluoranthene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/644","fluoranthene (precip)","Fluoranthene - recommended unit: ng/l","Fluoranthene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"Fluoranthene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/645","fluoranthene (precip+dry_dep)","Fluoranthene - recommended unit: µg/m2/day","Fluoranthene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-2.day-1",,"Fluoranthene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/648","acidity(H+) (precip)","H+ - recommended unit: ue H/l","H+","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ueH.l-1",,"H+",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/649","HCB (air+aerosol)","HCB - recommended unit: pg/m3","HCB","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"HCB",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/65","Iron (aerosol)","Fe - recommended unit: ng/m3","Fe","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Fe",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/650","HCB (precip)","HCB - recommended unit: ng/l","HCB","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"HCB",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/652","heptachlor_epoxide (precip)","Heptachlor Epoxide - recommended unit: ng/l","Heptachlor Epoxide","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"Heptachlor Epoxide",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/653","reactive_mercury (air+aerosol)","Hg-reactive - recommended unit: ng/m3","Hg-reactive","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Hg-reactive",,"2011/850/EU",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/654","indeno_123cd_pyrene (air+aerosol)","Indeno-(1,2,3-cd)pyrene - recommended unit: ng/m3","Indeno-(1,2,3-cd)pyrene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Indeno-(1,2,3-cd)pyrene",,"Reciprocal exchange",
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/655","indeno_123cd_pyrene (precip)","Indeno-(1,2,3-cd)pyrene - recommended unit: ng/l","Indeno-(1,2,3-cd)pyrene","2013-09-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"Indeno-(1,2,3-cd)pyrene",,"Reciprocal exchange",
